PSNR-,Energy-
46.983,5592.913393
47.036,7655.104139
47.036,7659.70719
46.828,7898.509091
46.828,7903.377273
47.042,11365.5277
47.042,11437.03333
47.003,7557.644222
47.003,7495.819239
47.013,7833.438819
47.013,7774.563057
46.961,7906.19413
46.961,7892.447799
47.023,7479.783784
47.023,7471.175676
47.026,11035.9763
46.975,5507.933945
46.971,11942.65146
46.917,5754.130747
47.025,11478.22358
46.953,5781.261494
47.01,11344.33274
46.943,5541.196667
47.032,11414.26991
46.972,5627.93125
47.042,11356.03674
46.983,5604.442857
47.067,11899.89548
47.006,5854.660169
45.996,2829.684524
45.996,2790.833333
46.828,7968.589744
46.983,5583.99375
46.983,5640.075516
47.087,7595.101316
32.791,7770.766026
47.073,7643.050109
33.36,7742.722581
47.003,7534.499556
47.003,7489.064877
47.013,7825.920042
47.013,7790.096815
46.828,7936.232688
46.828,7881.685714
47.043,11352.45274
47.042,11338.74726
45.996,2773.898182
45.996,2833.71131
47.066,8033.689441
47.066,8034.484472
46.961,7902.351782
46.961,7870.138397
47.023,7509.791499
47.023,7483.8
46.739,5716.301786
46.84,11712.23757
47.036,7638.082789
47.036,7630.698039
47.028,7658.216993
47.028,7673.15207
47.003,7541.386667
47.023,7464.090541
46.993,7472.543177
47.008,7536.279195
45.996,2828.604167
45.996,2787.12
46.928,7822.035256
46.947,7684.742484
45.996,2786.498182
45.996,2844.252976
47.007,7808.098065
47.039,7813.728172
47.036,7641.129412
47.066,7995.546875
46.961,7897.4826
47.03,7593.445614
46.966,7827.225478
47.028,7669.244444
45.996,2828.997024
46.828,7873.406494
46.814,7512.076063
46.755,8199.552795
46.949,8009.716872
46.977,7477.516556
46.812,7961.137634
47.006,7788.705732
46.828,7945.737634
47.013,7781.783439
46.829,8067.315823
47.05,8131.347764
45.996,2783.356364
45.996,2837.541667
29.984,0.0
29.068,0.0
54.168,0.0
53.388,0.0
54.171,11734.85207
54.171,11772.77308
27.048,4290.807491
30.715,3749.375
54.21,11790.59658
48.056,11822.17787
29.926,4190.803065
25.797,4328.366667
29.984,4221.707955
29.984,4177.095785
55.447,12030.90336
51.62,9511.041885
54.168,11774.41488
54.364,3533.799034
29.925,4233.406818
30.236,2265.543704
54.262,12119.98875
54.123,12012.92552
30.408,4576.414737
29.632,4382.93587
48.101,8117.399586
48.101,8136.57971
48.299,9619.239093
48.299,9683.202604
48.365,8741.709441
48.365,8705.287861
48.365,8728.420039
48.365,8733.092871
54.171,11758.33504
29.984,4177.721839
41.151,8820.905143
41.151,8771.398276
48.416,8686.037791
48.416,8738.693642
48.365,8720.433141
48.365,8773.817625
48.365,8736.141811
30.001,3880.690244
30.009,5076.183333
54.153,8325.766465
54.176,17967.03522
29.938,4364.406159
29.68,4817.291667
54.124,11804.36864
54.35,12352.18389
29.855,4224.478161
29.984,4105.755294
54.246,11691.50072
54.162,11585.16404
48.365,8721.957611
48.365,8680.702326
41.151,8800.754286
48.416,8713.009634
41.151,8808.708571
48.416,8733.678927
41.152,13436.96115
41.148,6262.353226
48.4,6188.158197
48.345,6249.706233
48.345,6151.404959
48.373,13398.06641
48.373,13368.67901
48.936,9366.053846
48.936,9380.433333
48.221,8747.96705
48.221,8726.656897
48.365,8673.008863
45.981,2837.181548
45.981,2841.994048
48.365,8746.846243
48.365,8738.229672
48.365,8741.676301
48.365,8724.178035
48.574,8720.403488
48.574,8751.919186
48.36,8584.701176
48.36,8598.485207
48.294,8906.936553
48.294,8929.961582
48.49,9053.76946
48.49,9013.045506
48.338,9633.033159
48.187,8129.358178
40.544,9775.416838
39.489,8238.821748
48.299,9616.122164
48.101,8155.660455
48.299,9631.507853
48.101,8180.853909
48.309,14924.69581
48.11,12441.23484
48.275,6782.073632
48.081,5844.267826
48.299,9660.355556
48.101,8152.513458
48.299,9687.413889
48.101,8091.633333
48.096,8041.712236
48.293,9437.228877
48.148,8077.642348
48.723,9776.580311
48.086,8172.121472
47.981,9625.305729
48.22,8545.707831
49.422,10605.20065
48.101,8152.049689
48.299,9685.689583
48.748,2897.983626
41.16,2675.645283
48.127,8440.023154
48.605,10066.19397
48.051,8265.922154
48.195,9828.272137
41.151,8764.769923
41.151,8805.626286
48.416,8727.624663
48.416,8662.906395
48.299,9667.053819
48.101,8106.004141
48.345,6225.476344
48.345,6168.553552
48.373,13390.45805
48.373,13403.40862
48.365,8725.105973
48.365,8782.997893
48.365,8690.412209
48.365,8735.976108
48.574,8791.453565
48.574,8733.493605
48.36,8602.36213
48.36,8610.381065
48.936,9375.070696
48.936,9300.861878
48.221,8764.230857
48.221,8720.459387
45.981,2837.47619
45.981,2835.282738
48.365,8734.484778
48.365,8751.121387
48.294,8936.391714
48.294,8894.142992
48.49,9017.586517
48.49,9064.366667
48.425,13262.38626
40.766,8825.30303
48.271,8698.825434
42.536,9436.318761
48.98,9338.466667
48.422,8560.080473
40.584,8672.47093
48.622,8751.753488
41.485,8810.936398
48.527,8997.698876
42.051,9093.531481
48.298,8882.012311
44.62,8927.442561
48.411,8673.345349
41.35,8843.309714
45.981,2793.010909
44.997,2842.223214
48.416,8725.172254
41.151,8849.266098
48.345,6153.487603
48.345,6228.843902
48.373,13386.1744
48.373,13419.01572
48.936,9332.38674
48.936,9372.087179
48.221,8721.122222
48.221,8735.737739
48.574,8779.257803
48.574,8727.263372
48.36,8583.176331
48.36,8529.690675
48.294,8936.159699
48.294,8911.864407
48.49,9029.240596
48.49,9009.001685
45.981,2843.107143
45.981,2837.967262
48.365,8724.642004
48.365,8732.761464
48.365,8717.072031
48.365,8727.757225
48.947,14200.32911
48.906,6498.115079
48.227,13397.16023
48.197,6160.189344
48.581,13644.47166
48.546,6173.666667
48.365,13050.78562
48.335,6079.181513
48.38,8719.770328
48.325,8933.110358
45.981,2791.898182
45.981,2841.502976
48.49,9047.537803
48.294,8863.385417
48.365,8583.540828
48.571,8733.493605
45.981,2829.880952
45.981,2831.059524
48.36,8573.235503
48.574,8751.985465
48.936,9360.318864
48.221,8736.765134
48.504,8925.464015
48.204,8793.574566
48.681,8985.777778
48.484,8868.835057
48.854,9569.870968
48.15,8929.086517
48.925,9402.802914
48.389,9028.776536
45.981,2844.1875
45.981,2841.96131
48.93,9367.147802
48.221,8724.933525
48.373,13387.83473
48.345,6188.951639
48.441,8702.773256
48.942,9317.071823
47.962,8386.396768
48.936,9309.480663
48.296,14000.63612
48.276,6293.632258
48.502,13906.53968
48.474,6295.516935
45.981,2838.065476
45.981,2844.02381
48.375,13379.23422
48.346,6195.593496
45.838,6884.575064
47.11,7466.255093
45.793,6787.748462
47.113,8621.888764
45.981,2727.0
48.365,8713.274759
48.365,8748.171869
44.474,5915.791667
48.105,7511.902546
44.438,5660.167901
48.092,7584.230093
47.116,7041.357463
47.116,7094.654815
47.114,7162.332374
47.114,7175.867626
32.231,7204.932619
47.172,7158.195683
31.946,7139.514706
47.179,7030.439552
47.114,7167.329496
47.114,7182.28777
47.116,7097.831111
47.116,7085.556049
47.126,10547.46433
47.084,5327.155882
47.126,10666.11512
47.076,5418.957547
47.028,2685.767857
45.722,2062.276423
47.028,2672.705357
45.722,2010.97
47.079,2718.488889
45.791,2003.8525
32.998,2718.849123
32.931,2048.539683
47.028,2680.660714
45.722,2019.94
47.028,2724.645614
45.722,2008.7275
48.028,2261.665185
48.028,2258.275556
44.32,2428.776923
41.888,1596.984375
46.895,2116.543651
45.383,1967.588034
46.997,2644.2
45.621,2050.926829
47.018,2701.918129
46.345,2146.740476
46.825,2780.645614
45.735,3465.930435
47.035,4146.042353
45.668,1505.196667
46.98,2165.934783
47.14,7489.77968
47.053,7368.902546
47.139,7402.756501
47.06,7181.19708
47.115,7091.974815
47.074,7040.331841
47.114,7099.214251
47.116,7079.997531
45.981,2745.596296
47.113,7177.555396
45.981,2771.049383
47.109,7085.655309
47.106,7189.576429
46.878,7778.992
47.068,7133.762077
47.099,7134.854106
46.888,7671.195205
47.094,6980.219549
40.251,2309.021739
28.033,1906.65812
48.11,2308.304348
44.384,1854.998246
48.028,2263.653333
44.327,1906.755556
48.028,2259.09037
44.327,1858.211404
47.028,2676.011905
45.722,2011.2625
45.998,1138.165217
45.998,1079.781818
47.027,2520.03268
45.71,2018.4775
44.305,1827.891892
48.07,2228.898485
44.255,1824.3
48.013,2279.851852
44.077,1936.235965
48.153,2410.497872
44.301,1886.22906
48.01,2301.326087
44.273,1457.958889
47.995,1654.949495
44.34,2943.051111
48.032,3887.811255
44.327,1862.300877
48.028,2256.026667
44.327,1864.280702
48.028,2313.032609
45.78,2114.55873
47.048,2774.0
45.639,2091.227778
46.951,2663.997024
47.016,2534.545062
46.962,2237.155556
46.962,2236.992593
47.062,2251.8
47.062,2295.945652
45.998,1087.481818
45.998,1141.034783
47.024,2146.037209
47.024,2192.681481
47.037,2183.846212
47.037,2142.35814
32.998,2187.006061
47.094,2139.883721
32.998,2233.407407
47.094,2132.916279
47.038,1633.163636
32.996,1676.011765
47.097,3636.065753
32.999,3737.0
46.87,2289.662222
32.99,2241.765909
47.066,2221.185185
32.997,2216.752593
47.055,2152.67907
32.997,2147.437209
47.078,2112.280952
32.781,2157.92093
46.966,2234.254815
38.578,2289.293478
34.347,2286.456522
44.325,2013.073171
48.057,2312.021739
44.169,1908.217094
47.977,2314.271739
44.319,1905.22906
48.033,2261.339259
41.21,1030.031746
48.739,1196.031944
44.327,1859.931579
48.028,2255.765926
47.094,2143.419697
47.094,2138.305303
32.998,2188.634848
32.998,2191.143182
47.037,2197.658333
47.037,2150.237209
47.037,2194.661364
47.037,2144.474419
47.035,3611.862037
47.035,3652.306849
46.986,1645.058586
46.986,1634.230303
47.02,2177.265909
47.02,2221.282963
46.828,2244.437121
46.828,2289.857778
47.018,2153.981395
47.018,2111.213953
47.005,2153.330233
47.005,2161.502326
46.949,2206.779545
46.942,1600.665625
46.924,2196.387879
47.005,3623.498148
47.042,2211.470455
46.976,1655.789899
47.014,2211.731061
47.03,3464.123672
47.02,2225.617778
46.731,1666.973737
46.828,2232.351515
46.851,3749.076126
46.958,1682.45
47.02,3621.961644
45.998,1079.813636
47.018,2114.981746
45.998,1138.005797
47.005,2153.037209
46.975,1649.292929
47.036,3612.585185
46.921,1684.164706
45.998,1089.740909
46.972,3804.967105
45.998,1132.776812
47.005,2165.376744
47.005,1740.735238
46.99,2116.543651
47.078,3830.921053
46.962,2237.285926
46.984,2158.213953
47.062,2283.978261
46.828,2241.765909
46.819,2119.66746
46.828,2296.865185
45.998,1138.069565
47.035,3649.052055
45.998,1091.681818
46.986,1645.543434
46.967,2244.423704
47.036,2142.944186
47.037,2188.47197
45.998,1086.081818
45.998,1137.4
47.013,2225.813333
46.825,2244.82803
46.945,2266.565217
45.998,1085.604545
46.754,2341.434783
47.024,2197.137121
47.052,2276.054348
46.833,2280.96
32.998,2179.546212
47.094,2194.335606
33.588,2189.905303
47.081,2185.996212
45.729,1075.168182
45.998,1132.744928
47.02,2224.542222
47.019,2174.138636
46.828,2277.765926
46.828,2244.925758
47.035,3659.506849
47.035,3609.068056
46.986,1634.682828
46.986,1643.991919
47.062,2291.543478
47.062,2249.214815
46.962,2240.056296
46.962,2237.807407
47.018,2153.134884
47.018,2116.088095
47.005,2159.874419
47.005,2157.627907
47.037,2143.432558
47.037,2199.45
47.024,2193.553788
47.024,2146.297674
45.998,1142.947826
45.998,1086.177273
47.111,2204.693333
29.108,1064.031818
29.999,1774.957265
53.387,3304.697436
54.168,3951.012346
30.665,1069.186364
27.152,1247.596154
55.448,3586.300469
51.622,2822.465497
30.023,1599.418182
30.017,1130.1625
54.181,5823.318261
54.153,2518.926667
54.352,3608.404286
54.124,3495.474286
29.679,1332.323457
29.94,1286.48642
48.162,3434.558454
54.212,3432.304902
25.786,1292.617284
29.936,1195.712
54.173,3476.376812
54.173,3435.030882
29.991,1245.480769
29.991,1194.432
48.105,2267.140741
48.294,2721.026543
48.105,2262.317037
54.162,3338.242424
48.294,2718.703704
54.249,3452.207843
39.542,2312.641304
30.014,1154.951389
40.519,2709.575926
29.875,1257.115385
48.188,2264.077037
48.34,2722.596914
48.105,2266.391111
48.294,2714.745062
48.105,2260.962319
48.294,2716.511728
48.083,1653.688889
48.273,1962.034188
48.319,4748.606383
48.111,3921.373077
49.42,2926.245614
48.227,2405.539007
47.984,2701.42963
48.088,2258.503704
48.724,2767.876364
48.294,2719.750617
48.294,2664.100629
48.367,2466.220408
48.367,2416.289583
48.105,2315.673913
48.105,2257.786667
29.991,1247.5
54.172,3477.690821
30.291,727.9688889
29.936,1207.564103
54.362,1598.695833
54.168,3481.797101
29.71,1232.435897
30.481,1343.796429
54.125,3517.882857
54.261,3573.450704
48.496,2527.746667
48.496,2522.454667
45.979,1040.984127
45.979,1038.761905
48.368,2441.436735
48.368,2470.595918
48.367,2420.20625
48.367,2415.473611
48.224,2404.670139
48.224,2433.077551
48.574,2420.434722
48.574,2427.55
48.355,2377.221277
48.355,2427.321528
48.294,2473.404082
48.294,2518.436667
48.367,2415.865278
48.367,2462.497959
48.348,1753.299048
48.348,1805.351852
48.371,4233.032937
48.371,4242.880952
48.928,2614.542484
48.928,2611.176471
48.367,2411.720139
48.367,2460.963265
41.195,2456.359184
41.195,2455.57551
48.419,2415.016667
48.419,2412.405556
48.367,2460.767347
48.367,2462.628571
48.105,2321.673913
48.294,2674.794969
48.112,2304.554348
48.297,2724.396296
41.195,2417.85625
41.195,2474.122449
48.367,2413.613194
48.367,2472.783673
48.419,2416.126389
48.419,2473.632653
48.348,1810.666667
48.348,1705.76381
48.367,2418.606944
48.367,2469.485714
48.928,2609.084967
48.928,2612.058824
48.371,4243.770238
48.371,4235.766667
48.574,2436.65625
48.574,2430.683333
48.224,2400.133333
48.224,2457.110204
48.294,2513.014
48.294,2462.073469
48.355,2425.036806
48.355,2374.285106
45.979,1033.873016
45.979,1090.790909
48.496,2528.530667
48.496,2528.824667
48.148,2213.004444
48.296,2618.686538
48.097,2231.862879
48.192,2771.607273
48.049,2323.5
48.607,2835.380952
48.134,2373.533333
41.161,933.3789474
48.748,1139.855072
48.928,2608.888889
48.928,2603.137255
48.371,4186.002381
48.371,4170.342169
48.348,1807.717593
48.348,1753.104762
48.294,2515.921333
48.294,2469.126531
48.355,2429.149306
48.355,2386.356028
48.574,2430.454861
48.574,2426.9625
48.224,2446.726531
48.224,2444.408163
48.367,2465.142857
48.367,2417.334028
48.368,2430.095833
48.368,2454.008163
45.979,1093.527273
45.979,1040.603175
48.496,2531.928
48.496,2475.366667
48.906,1829.041667
48.419,2418.773469
41.195,2465.044898
48.368,2416.354861
48.368,2463.510204
48.367,2464.0
48.367,2415.343056
48.421,4236.688889
41.195,4274.677647
48.971,2611.895425
42.513,2602.679739
48.419,2411.263194
41.195,2507.983333
48.398,1758.059048
41.192,1800.912037
40.619,2421.283333
48.422,2424.808333
44.653,2456.75102
48.298,2512.883333
40.827,2498.02
48.276,2400.590278
41.494,2470.040816
48.618,2423.568056
41.36,2468.310204
48.417,2412.177083
41.195,2459.493878
48.419,2459.787755
42.146,2519.939333
48.535,2519.416667
44.995,1034.0
45.979,1038.095238
45.979,1037.206349
45.979,1038.793651
48.294,2463.510204
48.496,2527.485333
48.327,2515.562
48.376,2406.008333
45.979,1088.595455
45.979,1033.650794
48.684,2530.131333
48.489,2480.685714
48.574,2432.641667
48.355,2367.72766
48.571,2428.43125
48.358,2431.95625
48.368,2419.945139
45.979,1085.636364
48.367,2419.716667
48.35,1755.76
48.371,4283.670588
48.348,1755.015238
48.371,4237.709921
48.944,2612.45098
48.446,2413.482639
48.339,1767.125714
48.362,4191.122088
48.275,1813.74537
48.296,4393.875096
48.472,1816.111111
48.501,4436.769318
45.979,1088.531818
45.979,1038.285714
48.224,2402.254861
48.925,2616.568627
48.224,2460.473469
48.928,2610.915033
48.204,2435.742361
48.504,2488.653061
47.963,2341.793478
48.928,2612.189542
48.151,2451.853061
48.869,2668.215385
48.393,2495.047333
48.927,2658.276923
45.979,1087.672727
45.979,1036.285714
48.547,1767.32
48.583,4310.155294
48.201,1752.521905
48.225,4217.355159
48.952,4457.677903
47.108,2548.398077
45.797,1897.816216
45.832,1904.52973
47.122,2030.47
47.122,2048.4425
47.121,2010.492308
47.121,2010.687179
48.096,2177.034921
44.433,1686.238384
48.097,2119.414634
44.48,1668.105051
47.108,2164.300758
47.07,1996.201709
47.102,2005.945299
47.075,2066.415
47.114,2012.733333
47.101,2017.215385
46.894,2175.765873
47.108,2041.26
46.877,2211.934884
47.072,1581.774194
47.13,3417.979104
47.086,1585.354839
47.131,3155.344262
47.122,2054.6175
47.122,1997.500855
47.121,2068.7225
47.121,2009.517949
47.187,2013.090598
31.966,2068.69
47.185,2053.545
32.242,1995.292308
47.121,2012.765812
47.122,2036.645
47.111,2000.45641
45.979,994.935
47.114,2070.0875
45.979,1005.765
47.055,2098.01626
47.142,2142.412698
47.056,2057.0225
47.137,2112.813008
53.351,3340.737374
54.124,3993.662195
29.495,1061.454545
30.316,1716.832456
27.863,1185.216
30.85,1068.868182
51.518,2866.772414
55.389,3679.035616
30.339,1203.584
30.339,1197.824
54.126,3498.661429
54.126,3511.245714
54.168,3467.113043
49.424,3506.12
30.36,1200.608
25.884,1244.262821
30.298,1152.427778
30.324,1156.548611
54.202,3468.459903
54.114,3422.222059
30.273,1235.801282
30.179,1274.198718
54.082,3493.798571
54.303,3693.413426
54.126,3465.700483
30.339,1191.776
48.253,2708.954321
48.253,2659.391195
54.376,1754.04381
54.122,3510.654286
31.192,777.21875
30.156,1201.856
54.214,3626.160648
54.08,3570.85446
30.605,1283.758025
29.864,1230.737179
48.519,2374.317731
48.519,2415.571528
48.161,2389.65625
48.161,2440.359184
48.9,2609.803922
48.9,2611.830065
48.311,4124.15122
48.311,4127.081707
48.235,2448.42449
48.291,2376.731915
48.291,2426.66875
42.259,2465.208163
42.259,2402.842361
48.308,2406.334722
48.308,2409.04375
48.308,2415.310417
48.308,2462.759184
48.028,2257.06963
48.028,2260.557037
48.282,1747.794286
48.282,1756.958095
48.308,2409.63125
48.308,2416.518056
48.308,2409.892361
48.308,2456.881633
48.356,2416.713889
48.356,2413.776389
54.106,2577.592308
54.134,5818.766667
30.319,1126.456944
30.338,1404.827586
48.282,1758.091429
48.282,1753.979048
48.308,2403.560417
48.308,2414.135417
48.9,2608.333333
48.9,2595.718954
48.311,4123.097561
48.311,4127.57561
48.519,2431.303472
48.519,2417.007639
48.161,2385.968056
48.161,2391.940972
48.235,2465.665306
48.235,2456.065306
48.291,2373.795745
48.291,2370.761702
41.21,980.2733333
48.739,1240.704
48.57,2809.779762
48.057,2356.570213
48.253,2666.25912
48.028,2267.792593
48.251,2664.722013
48.033,2311.23913
42.259,2462.595918
42.259,2409.892361
48.308,2417.595139
48.308,2416.583333
48.356,2403.952083
48.356,2415.147222
48.362,4135.609756
42.26,4172.581526
48.942,2606.339869
44.445,2601.372549
48.209,2396.510417
41.852,2443.493878
48.564,2415.963194
42.862,2457.6
48.358,2369.717731
41.921,2408.554167
48.239,2462.4
45.833,2506.742
48.473,2451.983673
43.526,2505.827333
45.729,1088.818182
48.434,2518.371333
48.434,2477.061224
45.998,1135.295652
45.998,1084.363636
48.309,2422.490972
48.309,2474.808163
48.308,2412.601389
48.308,2404.963889
42.259,2408.45625
48.356,2455.412245
42.259,2406.432639
48.356,2402.711806
42.253,1806.388889
48.326,1751.194286
45.998,1140.014493
45.998,1076.154545
48.434,2518.404
48.434,2444.538776
48.235,2398.106122
48.032,3876.263203
48.266,4645.022464
48.153,2343.033333
49.395,3002.79435
48.028,2249.214815
48.253,2659.391195
47.995,1650.973737
48.224,1955.700855
48.013,2228.898485
48.244,2625.574843
47.977,2307.456522
48.141,2720.830247
48.01,2293.076087
47.939,2660.339623
48.07,2228.442424
48.679,2714.516049
48.253,2659.620126
48.028,2313.391304
48.309,2418.313194
48.309,2408.325694
48.308,2408.652083
